# GENERATED by Hercules/tools/export_quest_locations.py from npc scripts.
# quest_id	npc	map	x	y	hunt_zone	source
8252	Schwartzvalt Mechanic	mid_camp	197	237		npc/quests/quests_13_2.txt
8253	Schwartzvalt Mechanic	mid_camp	197	237		npc/quests/quests_13_2.txt
8254	Survival Instructor	tur_dun01	156	36		npc/re/jobs/3-1/ranger.txt
8260	Staff Rust	job3_rang02	111	56		npc/re/jobs/3-1/ranger.txt
8261	Test Supervisor	job3_rang02	251	49		npc/re/jobs/3-1/ranger.txt
8262	Ranger Master	job3_rang01	90	43		npc/re/jobs/3-1/ranger.txt
8266			0	0	prt_sewb3	quest_db
8267			0	0	prt_maze01	quest_db
8268			0	0	prt_fild10	quest_db
8269			0	0	prt_maze01	quest_db
8270			0	0	beach_dun3	quest_db
9000	Chivalry Captain	prt_in	88	101		npc/jobs/2-1/knight.txt
9012	Chivalry Captain	prt_in	88	101		npc/jobs/2-1/knight.txt
9013	Wizard Guildsman	gef_tower	111	37		npc/jobs/2-1/wizard.txt
9014	Wizard Guildsman	gef_tower	111	37		npc/jobs/2-1/wizard.txt
9015	Wizard Guildsman	gef_tower	111	37		npc/jobs/2-1/wizard.txt
9016	Wizard Guildsman	gef_tower	111	37		npc/jobs/2-1/wizard.txt
9017	Wizard Guildsman	gef_tower	111	37		npc/jobs/2-1/wizard.txt
9018	Wizard Guildsman	gef_tower	111	37		npc/jobs/2-1/wizard.txt
9028	Lucia	brasilis	192	133		npc/re/quests/quests_brasilis.txt
9029	Lucia	brasilis	192	133		npc/re/quests/quests_brasilis.txt
9030	Angelo	brasilis	297	307		npc/re/quests/quests_brasilis.txt
9031	Angelo	brasilis	297	307		npc/re/quests/quests_brasilis.txt
9032	Angelo	brasilis	297	307		npc/re/quests/quests_brasilis.txt
9117	Rina	prontera	202	297		npc/events/easter_2010.txt
9118	Rina	prontera	202	297	gef_dun02	npc/events/easter_2010.txt
9119	Rina	prontera	202	297	gl_church	npc/events/easter_2010.txt
9120	Rina	prontera	202	297	niflheim	npc/events/easter_2010.txt
9121	Rina	prontera	202	297	mag_dun02	npc/events/easter_2010.txt
9122	Rina	prontera	202	297		npc/events/easter_2010.txt
9123	Rina	prontera	202	297		npc/events/easter_2010.txt
9155	Tribal Chief Paiko	dew_in01	15	49		npc/re/quests/quests_dewata.txt
9157	Sage Kasyapa	dew_in01	22	48		npc/re/quests/quests_dewata.txt
9158	Tribal Chief Paiko	dew_in01	15	49		npc/re/quests/quests_dewata.txt
9165	Tribal Chief Paiko	dew_in01	15	49		npc/re/quests/quests_dewata.txt
9167	Tutorial Instructor	moc_para01	34	178		npc/re/quests/eden/eden_tutorial.txt
9168	Tutorial Instructor	moc_para01	34	178		npc/re/quests/eden/eden_tutorial.txt
9169	Tutorial Instructor	moc_para01	34	178		npc/re/quests/eden/eden_tutorial.txt
9170	Tutorial Instructor	moc_para01	34	178		npc/re/quests/eden/eden_tutorial.txt
9171	Tutorial Instructor	moc_para01	34	178		npc/re/quests/eden/eden_tutorial.txt
9172	Tutorial Instructor	moc_para01	34	178		npc/re/quests/eden/eden_tutorial.txt
9173	Tutorial Instructor	moc_para01	34	178		npc/re/quests/eden/eden_tutorial.txt
9222	Nurse	ma_dun01	147	10		npc/re/instances/BangungotHospital.txt
9223	Nurse	ma_dun01	147	10		npc/re/instances/BangungotHospital.txt
9224	Nurse	ma_dun01	147	10		npc/re/instances/BangungotHospital.txt
9225	Choir member	ecl_in01	51	103		npc/re/quests/quests_eclage.txt
9240	Daughter Luen	ecl_in04	78	108		npc/re/quests/quests_eclage.txt
9241	Daughter Luen	ecl_in04	78	108		npc/re/quests/quests_eclage.txt
9242	Daughter Luen	ecl_in04	78	108		npc/re/quests/quests_eclage.txt
9243	Daughter Luen	ecl_in04	78	108		npc/re/quests/quests_eclage.txt
9244	Father Dames	ecl_in04	85	110		npc/re/quests/quests_eclage.txt
9245	Father Dames	ecl_in04	85	110		npc/re/quests/quests_eclage.txt
9246	Father Dames	ecl_in04	85	110		npc/re/quests/quests_eclage.txt
9247	Father Dames	ecl_in04	85	110		npc/re/quests/quests_eclage.txt
9248	Mother Rosa	ecl_in04	77	104		npc/re/quests/quests_eclage.txt
9249	Mother Rosa	ecl_in04	77	104		npc/re/quests/quests_eclage.txt
9250	Mother Rosa	ecl_in04	77	104		npc/re/quests/quests_eclage.txt
9251	Mother Rosa	ecl_in04	77	104		npc/re/quests/quests_eclage.txt
9252	Daughter Luen	ecl_in04	78	108		npc/re/quests/quests_eclage.txt
9253	Daughter Luen	ecl_in04	78	108		npc/re/quests/quests_eclage.txt
9254	Daughter Luen	ecl_in04	78	108		npc/re/quests/quests_eclage.txt
9255	Daughter Luen	ecl_in04	78	108		npc/re/quests/quests_eclage.txt
9256	Daughter Luen	ecl_in04	78	108		npc/re/quests/quests_eclage.txt
9257	A foreign substance	ecl_in04	80	105		npc/re/quests/quests_eclage.txt
9259	Cruyan	eclage	164	102	ecl_fild01	npc/re/quests/quests_eclage.txt
9260	Wandering Merchant	eclage	222	131		npc/re/quests/quests_eclage.txt
9262	Balumin	ecl_fild01	98	299		npc/re/quests/quests_eclage.txt
9264	Mage Chuck	iz_ac02	148	110		npc/re/jobs/novice/academy.txt
9265	Mage Chuck	iz_ac02	148	110		npc/re/jobs/novice/academy.txt
9266	Magician's Guild Guide	geffen	43	123		npc/re/jobs/novice/academy.txt
10000	Messenger	prontera	153	353		npc/quests/quests_morocc.txt
10003	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10004	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10005	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10006	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10007	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10008	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10009	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10010	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10011	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10012	Prince	prt_castle	272	375		npc/quests/quests_morocc.txt
10013	Prince	prt_castle	364	375		npc/quests/quests_morocc.txt
10014	Prince	prt_castle	364	375		npc/quests/quests_morocc.txt
10017	Cecilia	ecl_in01	26	88		npc/re/quests/quests_eclage.txt
10018	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10019	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10020	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10021	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10022	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10023	Prince	prt_castle	272	372		npc/quests/quests_morocc.txt
10025	Inspector	prt_castle	117	163		npc/quests/quests_morocc.txt
10036	Sushi Master	ama_in01	162	17		npc/quests/quests_amatsu.txt
10037	Sushi Master	ama_in01	162	17		npc/quests/quests_amatsu.txt
10038	Sushi Master	ama_in01	162	17		npc/quests/quests_amatsu.txt
10039	Sushi Master	ama_in01	162	17		npc/quests/quests_amatsu.txt
10040	Sushi Master	ama_in01	162	17		npc/quests/quests_amatsu.txt
10041	Sushi Master	ama_in01	162	17		npc/quests/quests_amatsu.txt
10057	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10058	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10059	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10060	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10061	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10062	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10063	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10064	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10065	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10066	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10067	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10068	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10069	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10070	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10071	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10072	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10073	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10074	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10075	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10076	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10077	Recruiter for the Brave	prt_castle	83	67		npc/quests/quests_13_1.txt
10078	Munkenro	moc_fild22b	230	197		npc/quests/quests_13_1.txt
10079	Iromo's Mother	alberta_in	120	93		npc/quests/quests_alberta.txt
10080	Iromo's Mother	alberta_in	120	93		npc/quests/quests_alberta.txt
10081	Iromo's Mother	alberta_in	120	93		npc/quests/quests_alberta.txt
10082	Iromo's Mother	alberta_in	120	93		npc/quests/quests_alberta.txt
10083	Iromo's Mother	alberta_in	120	93		npc/quests/quests_alberta.txt
10084	Iromo's Mother	alberta_in	120	93		npc/quests/quests_alberta.txt
10085	Iromo's Mother	alberta_in	120	93		npc/quests/quests_alberta.txt
10086	Iromo's Mother	alberta_in	120	93		npc/quests/quests_alberta.txt
10087	Iromo's Mother	alberta_in	120	93		npc/quests/quests_alberta.txt
10088	Iromo's Mother	alberta_in	120	93		npc/quests/quests_alberta.txt
10089	Iromo	alberta_in	131	95		npc/quests/quests_alberta.txt
10090	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10091	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10092	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10093	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10094	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10095	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10096	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10097	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10098	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10099	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10100	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10101	Chainheart	yuno	129	156		npc/re/jobs/3-1/mechanic.txt
10107			0	0	in_sphinx1	quest_db
10108			0	0	in_sphinx3	quest_db
10109			0	0	in_sphinx3	quest_db
10110			0	0	gl_cas01	quest_db
10111			0	0	gl_cas02	quest_db
10112			0	0	gl_church	quest_db
10113			0	0	gl_cas02	quest_db
10114			0	0	yuno_fild02	quest_db
10115			0	0	yuno_fild02	quest_db
10116			0	0	yuno_fild03	quest_db
10117			0	0	yuno_fild02	quest_db
10118			0	0	c_tower2	quest_db
10119			0	0	c_tower1	quest_db
10120			0	0	gl_cas01	quest_db
10121			0	0	mosk_dun02	quest_db
10122			0	0	ama_dun01	quest_db
10123			0	0	lou_dun01	quest_db
11000	Alex	hu_in01	19	161		npc/quests/quests_hugel.txt
11001	Alex	hu_in01	19	161		npc/quests/quests_hugel.txt
11002	Alex	hu_in01	19	161		npc/quests/quests_hugel.txt
11003	Laura	hu_in01	14	11		npc/quests/quests_hugel.txt
11004	Alex	hu_in01	19	161		npc/quests/quests_hugel.txt
11005	Alex	hu_in01	19	161		npc/quests/quests_hugel.txt
11006	Laura	hu_in01	14	11		npc/quests/quests_hugel.txt
11007	Alex	hu_in01	19	161		npc/quests/quests_hugel.txt
11008	Ashe	moc_fild12	160	365		npc/quests/quests_hugel.txt
11009	Morriphen	ein_in01	16	36		npc/quests/quests_hugel.txt
11016	Morriphen	ein_in01	16	36		npc/quests/quests_hugel.txt
11017	Scholar	yuno_in04	190	125		npc/quests/quests_juperos.txt
11018	Scholar	yuno_in04	190	125		npc/quests/quests_juperos.txt
11019	Scholar	yuno_in04	190	125		npc/quests/quests_juperos.txt
11020	Scholar	yuno_in04	190	125		npc/quests/quests_juperos.txt
11021	Scholar	yuno_in04	190	125		npc/quests/quests_juperos.txt
11022	Scholar	yuno_in04	190	125		npc/quests/quests_juperos.txt
11038	Erious	prt_in	161	20		npc/quests/quests_niflheim.txt
11039	Erious	prt_in	161	20		npc/quests/quests_niflheim.txt
11040	Erious	prt_in	161	20		npc/quests/quests_niflheim.txt
11041	Erious	prt_in	161	20		npc/quests/quests_niflheim.txt
11042	Erious	prt_in	161	20		npc/quests/quests_niflheim.txt
11043	Erious	prt_in	161	20		npc/quests/quests_niflheim.txt
11044	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11045	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11046	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11047	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11048	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11049	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11050	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11051	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11052	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11053	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11054	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11055	Studying Officer	lou_in02	156	38		npc/quests/quests_louyang.txt
11056	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11057	Doctor	lou_in02	265	69		npc/quests/quests_louyang.txt
11070	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11071	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11072	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11073	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11074	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11075	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11076	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11077	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11078	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11079	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11080	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11081	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11082	Poison King	lou_in02	123	39		npc/quests/quests_louyang.txt
11083	Employee	lou_in02	253	45		npc/quests/quests_louyang.txt
11084	Marian	mid_camp	222	283		npc/quests/quests_13_1.txt
11085	Marian	mid_camp	222	283		npc/quests/quests_13_1.txt
11086	Instructor	mid_camp	261	284		npc/quests/quests_13_1.txt
11087	Diego	mid_camp	264	263		npc/quests/quests_13_1.txt
11088	Diego	mid_camp	264	263		npc/quests/quests_13_1.txt
11089	Diego	mid_camp	264	263		npc/quests/quests_13_1.txt
11090	Diego	mid_camp	264	263		npc/quests/quests_13_1.txt
11091	Instructor	mid_camp	261	284		npc/quests/quests_13_1.txt
11092	Instructor	mid_camp	261	284		npc/quests/quests_13_1.txt
11093	Instructor	mid_camp	261	284		npc/quests/quests_13_1.txt
11094	Instructor	mid_camp	261	284		npc/quests/quests_13_1.txt
11095	Instructor	mid_camp	261	284		npc/quests/quests_13_1.txt
11096	Instructor	mid_camp	261	284		npc/quests/quests_13_1.txt
11097	Instructor	mid_camp	261	284		npc/quests/quests_13_1.txt
11098	Instructor	mid_camp	261	284		npc/quests/quests_13_1.txt
11099	Instructor	mid_camp	261	284		npc/quests/quests_13_1.txt
11100	Instructor	mid_camp	261	284		npc/quests/quests_13_1.txt
11101	Bazett Teablack	mid_camp	283	198		npc/quests/quests_13_2.txt
11102	Bazett Teablack	mid_camp	283	198		npc/quests/quests_13_2.txt
11103	Bazett Teablack	mid_camp	283	198		npc/quests/quests_13_2.txt
11104	Bazett Teablack	mid_camp	283	198		npc/quests/quests_13_2.txt
11105	Worker	manuk	193	135		npc/quests/quests_13_2.txt
11106	Guild Master	spl_in02	80	108		npc/re/jobs/3-1/warlock.txt
11107	Guild Master	spl_in02	80	108		npc/re/jobs/3-1/warlock.txt
11108	Guild Master	spl_in02	80	108		npc/re/jobs/3-1/warlock.txt
11109	Guild Master	spl_in02	80	108		npc/re/jobs/3-1/warlock.txt
11110	Guild Master	spl_in02	80	108		npc/re/jobs/3-1/warlock.txt
11111	Guild Master	spl_in02	80	108		npc/re/jobs/3-1/warlock.txt
11112	Guild Master	spl_in02	80	108		npc/re/jobs/3-1/warlock.txt
11114			0	0	prt_fild05	quest_db
11115			0	0	moc_fild11	quest_db
11116			0	0	prt_maze01	quest_db
11117			0	0	pay_fild02	quest_db
11118			0	0	prt_sewb2	quest_db
11119			0	0	payon_in02	quest_db
11120			0	0	moc_fild01	quest_db
11121			0	0	prt_sewb1	quest_db
11122			0	0	moc_fild01	quest_db
11123			0	0	prt_sewb3	quest_db
11135	Bard	alberta	196	133		npc/re/jobs/3-2/minstrel.txt
11136	Bard	alberta	196	133		npc/re/jobs/3-2/minstrel.txt
11137	Bard	alberta	196	133		npc/re/jobs/3-2/minstrel.txt
11138	Bard	alberta	196	133		npc/re/jobs/3-2/minstrel.txt
11139	Bard	alberta	196	133		npc/re/jobs/3-2/minstrel.txt
11145			0	0	ein_dun02	quest_db
11150	Bard	alberta	196	133		npc/re/jobs/3-2/minstrel.txt
11151	Bard	alberta	196	133		npc/re/jobs/3-2/minstrel.txt
11154	Karian	prt_in	94	172		npc/re/jobs/3-2/minstrel.txt
11155	King Crab	ve_in	237	125		npc/re/jobs/3-2/sura.txt
11156			0	0	ra_fild01	quest_db
11158	Buddy	yuno_fild07	254	176		npc/re/jobs/3-2/sura.txt
11159	Brian	dic_dun01	205	43		npc/re/quests/quests_dicastes.txt
11160	John	dic_dun01	235	243		npc/re/quests/quests_dicastes.txt
11161	Tyler	dic_dun01	153	107		npc/re/quests/quests_dicastes.txt
11162	Rose	dic_dun02	110	127		npc/re/quests/quests_dicastes.txt
11163	Bain	dic_dun01	64	107		npc/re/quests/quests_dicastes.txt
11164	Lash	dic_dun01	58	225		npc/re/quests/quests_dicastes.txt
11165	Brian	dic_dun01	205	43		npc/re/quests/quests_dicastes.txt
11166	John	dic_dun01	235	243		npc/re/quests/quests_dicastes.txt
11167	Tyler	dic_dun01	153	107		npc/re/quests/quests_dicastes.txt
11168	Rose	dic_dun02	110	127		npc/re/quests/quests_dicastes.txt
11169	Bain	dic_dun01	64	107		npc/re/quests/quests_dicastes.txt
11170	Lash	dic_dun01	58	225		npc/re/quests/quests_dicastes.txt
11171	Frede	dic_in01	165	104		npc/re/quests/quests_dicastes.txt
11172	Frede	dic_in01	165	104		npc/re/quests/quests_dicastes.txt
11173	Frede	dic_in01	165	104		npc/re/quests/quests_dicastes.txt
11176	Frede	dic_in01	165	104		npc/re/quests/quests_dicastes.txt
11182	Theore	mid_camp	148	222		npc/re/quests/quests_mora.txt
11183	Theore Set Guid	sec_in02	35	175		npc/re/quests/quests_mora.txt
11184	Theodore	splendide	304	295		npc/re/quests/quests_mora.txt
11185	Kusmi	splendide	119	138		npc/re/quests/quests_mora.txt
11186	Kusmi	splendide	119	138		npc/re/quests/quests_mora.txt
11187	Kusmi	splendide	119	138		npc/re/quests/quests_mora.txt
11188	Kusmi	splendide	119	138		npc/re/quests/quests_mora.txt
11189	Kusmi	splendide	119	138		npc/re/quests/quests_mora.txt
11190	Kusmi	splendide	119	138		npc/re/quests/quests_mora.txt
11192	Kusmi	splendide	119	138		npc/re/quests/quests_mora.txt
11193	Kusmi	splendide	119	138		npc/re/quests/quests_mora.txt
11194	Theodore	splendide	304	295		npc/re/quests/quests_mora.txt
11195	Theodore	splendide	304	295		npc/re/quests/quests_mora.txt
11196	Kusmi	splendide	119	138		npc/re/quests/quests_mora.txt
11197	Kusmi	splendide	119	138		npc/re/quests/quests_mora.txt
11198	Theodore	splendide	304	295		npc/re/quests/quests_mora.txt
11199	Theodore	splendide	304	295		npc/re/quests/quests_mora.txt
11200	Pauchon	splendide	168	301		npc/re/quests/quests_mora.txt
11201	Pauchon	splendide	168	301		npc/re/quests/quests_mora.txt
11202	Kusmi	splendide	119	138		npc/re/quests/quests_mora.txt
11204	Pauchon	splendide	168	301		npc/re/quests/quests_mora.txt
11205	Pauchon	splendide	168	301		npc/re/quests/quests_mora.txt
11206	Warehouse Manager	mora	185	163		npc/re/quests/quests_mora.txt
11208	Daphrer	splendide	121	260		npc/re/quests/quests_mora.txt
11209	Tomas	mal_in02	22	62		npc/re/quests/quests_malangdo.txt
11210	Brie	mal_in02	181	55		npc/re/quests/quests_malangdo.txt
11211	Brie	mal_in02	181	55		npc/re/quests/quests_malangdo.txt
11212	Brie	mal_in02	181	55		npc/re/quests/quests_malangdo.txt
11213	Brie	mal_in02	181	55		npc/re/quests/quests_malangdo.txt
11214	Brie	mal_in02	181	55		npc/re/quests/quests_malangdo.txt
11215	Brie	mal_in02	181	55		npc/re/quests/quests_malangdo.txt
11216	Brie	mal_in02	181	55		npc/re/quests/quests_malangdo.txt
11217	Brie	mal_in02	181	55		npc/re/quests/quests_malangdo.txt
11218	Brie	mal_in02	181	55		npc/re/quests/quests_malangdo.txt
11219	Brie	mal_in02	181	55		npc/re/quests/quests_malangdo.txt
11220	Brie	mal_in02	181	55		npc/re/quests/quests_malangdo.txt
11221	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11222	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11223	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11224	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11225	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11226	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11227	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11228	Biscuit	mal_dun01	136	122		npc/re/quests/quests_malangdo.txt
11229	Biscuit	mal_dun01	136	122		npc/re/quests/quests_malangdo.txt
11230	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11231	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11232	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11233	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11234	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11235	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11236	Biscuit	mal_dun01	136	122		npc/re/quests/quests_malangdo.txt
11237	Tomas	mal_in02	22	62		npc/re/quests/quests_malangdo.txt
11238	Rican	mal_in01	114	169		npc/re/quests/quests_malangdo.txt
11239	Rican	mal_in01	114	169		npc/re/quests/quests_malangdo.txt
11240	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11241	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11242	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11243	Geologist Mali	mal_in02	179	57		npc/re/quests/quests_malangdo.txt
11244	Biscuit	mal_dun01	136	122		npc/re/quests/quests_malangdo.txt
11245	Biscuit	mal_dun01	136	122		npc/re/quests/quests_malangdo.txt
11284	Nurse	malaya	55	72		npc/re/quests/quests_malaya.txt
11309	Bakonawa Intro Helper	sec_in02	10	16		npc/re/quests/quests_malaya.txt
11310	Security Guard	ecl_fild01	94	322		npc/re/quests/quests_eclage.txt
11311	Security Guard	ecl_fild01	94	322		npc/re/quests/quests_eclage.txt
11312	Fairy Carpenter	eclage	102	32		npc/re/quests/quests_eclage.txt
11313	Fairy Carpenter	eclage	102	32		npc/re/quests/quests_eclage.txt
11314	Fairy Carpenter	eclage	102	32		npc/re/quests/quests_eclage.txt
11335	Du Lian	ecl_in04	226	231		npc/re/quests/quests_eclage.txt
11336	Du Lian	ecl_in04	226	231		npc/re/quests/quests_eclage.txt
11337	Du Lian	ecl_in04	226	231		npc/re/quests/quests_eclage.txt
11338	Battle Instructor	iz_ac01	59	83		npc/re/jobs/novice/academy.txt
11339			0	0	int_land	quest_db
11340			0	0	prt_maze01	quest_db
11341			0	0	prt_maze01	quest_db
11342			0	0	prt_fild05	quest_db
11343	Acolyte Leader Alice	iz_ac02	156	169		npc/re/jobs/novice/academy.txt
11344			0	0	prt_maze01	quest_db
11345	Acolyte Leader Alice	iz_ac02	156	169		npc/re/jobs/novice/academy.txt
11378	Suspicious Coffin	prontera	154	136		npc/re/events/halloween_2013.txt
12000	Maku	lighthalzen	337	232		npc/quests/quests_lighthalzen.txt
12006	Passionate Student	yuno_in04	96	106		npc/quests/quests_lighthalzen.txt
12007	Old Man	lighthalzen	141	162		npc/quests/quests_lighthalzen.txt
12013	Young Man	lhz_in01	174	258		npc/quests/quests_lighthalzen.txt
12014	Fishbone	lighthalzen	341	224		npc/quests/quests_lighthalzen.txt
12015	Switch	lighthalzen	173	167		npc/quests/quests_lighthalzen.txt
12023	Mr. President	yuno_pre	69	79		npc/quests/quests_lighthalzen.txt
12024	Mr. President	yuno_pre	69	79		npc/quests/quests_lighthalzen.txt
12028	Ordinary Man	lighthalzen	179	170		npc/quests/quests_lighthalzen.txt
12029	Powerful-Looking Woman	ayothaya	233	105		npc/quests/quests_ayothaya.txt
12034	Haggard Man	ayo_dun02	91	264		npc/quests/quests_ayothaya.txt
12035	Dusit	ayothaya	83	132		npc/quests/quests_ayothaya.txt
12036		ayo_dun01	16	188		npc/quests/quests_ayothaya.txt
12039	Shaman	ayo_in01	181	193		npc/quests/quests_ayothaya.txt
12040	Kurupe	hugel	56	104		npc/quests/quests_hugel.txt
12041	Kurupe	hugel	56	104		npc/quests/quests_hugel.txt
12042	Kurupe	hugel	56	104		npc/quests/quests_hugel.txt
12043	Booboo the Cow	hugel	68	99		npc/quests/quests_hugel.txt
12044	Torpy	hugel	107	67		npc/quests/quests_hugel.txt
12048	Torpy's Mom	hu_fild06	190	367		npc/quests/quests_hugel.txt
12059	Dimensional Gorge Piece	gef_fild10	242	202		npc/instances/OrcsMemory.txt
12060	Ferocious Gorurug	mid_camp	69	144		npc/quests/quests_13_1.txt
12062	Cat Hand Mining Agent	mid_camp	88	100		npc/quests/quests_13_1.txt
12072			0	0	beach_dun3	quest_db
12073			0	0	xmas_dun02	quest_db
12074			0	0	treasure01	quest_db
12075			0	0	gef_fild03	quest_db
12076			0	0	gef_fild03	quest_db
12077			0	0	iz_dun00	quest_db
12078			0	0	beach_dun3	quest_db
12079			0	0	iz_dun02	quest_db
12080			0	0	iz_dun01	quest_db
12081			0	0	mjo_dun03	quest_db
12082			0	0	mal_dun01	quest_db
12083			0	0	iz_dun03	quest_db
12084			0	0	iz_dun03	quest_db
12085			0	0	orcsdun01	quest_db
12086			0	0	orcsdun02	quest_db
12087			0	0	moc_pryd02	quest_db
12088	Mission [41 - 55]	moc_para01	40	38		npc/re/quests/eden/41-55.txt
12090	Middle-aged Gentleman	prt_castle	48	161		npc/re/jobs/3-2/royal_guard.txt
12096	Merito	gef_tower	102	34		npc/re/jobs/3-2/sorcerer.txt
12098	Karacas	gef_tower	113	161		npc/re/jobs/3-2/sorcerer.txt
12099	Laponte	dicastes01	187	230	nyd_dun01	npc/re/quests/quests_dicastes.txt
12100	Laponte	dicastes01	187	230	bif_fild01	npc/re/quests/quests_dicastes.txt
